codigoSapPadre,codigoSap,denominacion,nivel,direccion,poblacion,distrito
6105,G007,GALPON 07,2,CAR. PANAMERICANA NORTE KM. 99.7 (RIO SECO HUANCHACO),HUARAL,HUARAL
6105,G008,GALPON 08,2,CAR. PANAMERICANA NORTE KM. 99.7 (RIO SECO HUANCHACO),HUARAL,HUARAL
6105,G009,GALPON 09,2,CAR. PANAMERICANA NORTE KM. 99.7 (RIO SECO HUANCHACO),HUARAL,HUARAL
6105,G010,GALPON 10,2,CAR. PANAMERICANA NORTE KM. 99.7 (RIO SECO HUANCHACO),HUARAL,HUARAL
6106,1100,Alm. General,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,1101,Almacén Alimento,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G001,GALPON 01,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G002,GALPON 02,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G003,GALPON 03,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G004,GALPON 04,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G005,GALPON 05,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G006,GALPON 06,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G007,GALPON 07,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G008,GALPON 08,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G009,GALPON 09,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G010,GALPON 10,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G011,GALPON 11,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6106,G012,GALPON 12,2,CAR. A HUARAL KM. 3.3 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6107,1100,Alm. General,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,1101,Almacén Alimento,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G001,GALPON 01,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G002,GALPON 02,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G003,GALPON 03,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G004,GALPON 04,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G005,GALPON 05,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G006,GALPON 06,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G007,GALPON 07,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G008,GALPON 08,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G009,GALPON 09,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G010,GALPON 10,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G011,GALPON 11,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6107,G012,GALPON 12,2,CAR. SAYAN KM. 8.7 (HAWAI GRANJA),HUARAL,HUARAL
6108,1100,Alm. General,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,1101,Almacén Alimento,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G001,GALPON 01,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G002,GALPON 02,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G003,GALPON 03,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G004,GALPON 04,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G005,GALPON 05,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G006,GALPON 06,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G007,GALPON 07,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G008,GALPON 08,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G009,GALPON 09,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G010,GALPON 10,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G011,GALPON 11,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6108,G012,GALPON 12,2,CAR. A HUARAL KM. 6 HAWAI (AGROGUAYABITO),HUARAL,HUARAL
6109,1100,Alm. General,2,CAR. PANAMERICANA NORTE KM. 118 PAMPA VINAGRILLO,HUARAL,CHANCAY
6109,1101,Almacén Alimento,2,CAR. PANAMERICANA NORTE KM. 118 PAMPA VINAGRILLO,HUARAL,CHANCAY
6109,G001,GALPON 01,2,CAR. PANAMERICANA NORTE KM. 118 PAMPA VINAGRILLO,HUARAL,CHANCAY
6109,G002,GALPON 02,2,CAR. PANAMERICANA NORTE KM. 118 PAMPA VINAGRILLO,HUARAL,CHANCAY
6109,G003,GALPON 03,2,CAR. PANAMERICANA NORTE KM. 118 PAMPA VINAGRILLO,HUARAL,CHANCAY
6109,G004,GALPON 04,2,CAR. PANAMERICANA NORTE KM. 118 PAMPA VINAGRILLO,HUARAL,CHANCAY
6109,G005,GALPON 05,2,CAR. PANAMERICANA NORTE KM. 118 PAMPA VINAGRILLO,HUARAL,CHANCAY
6109,G006,GALPON 06,2,CAR. PANAMERICANA NORTE KM. 118 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,1100,Alm. General,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,1101,Almacén Alimento,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G001,GALPON 01,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G002,GALPON 02,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G003,GALPON 03,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G004,GALPON 04,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G005,GALPON 05,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G006,GALPON 06,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G007,GALPON 07,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G008,GALPON 08,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G009,GALPON 09,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G010,GALPON 10,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G011,GALPON 11,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G012,GALPON 12,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G013,GALPON 13,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G014,GALPON 14,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G015,GALPON 15,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6110,G016,GALPON 16,2,CAR. PANAMERICANA NORTE KM. 119 PAMPA VINAGRILLO,HUARAL,CHANCAY
6111,1100,Alm. General,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,1101,Almacén Alimento,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G001,GALPON 01,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G002,GALPON 02,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G003,GALPON 03,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G004,GALPON 04,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G005,GALPON 05,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G006,GALPON 06,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G007,GALPON 07,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G008,GALPON 08,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G009,GALPON 09,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G010,GALPON 10,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G011,GALPON 11,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G012,GALPON 12,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G013,GALPON 13,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6111,G014,GALPON 14,2,CAR. BANOS BOZA KM. 9.7 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,1100,Alm. General,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,1101,Almacén Alimento,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G001,GALPON 01,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G002,GALPON 02,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G003,GALPON 03,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G004,GALPON 04,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G005,GALPON 05,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G006,GALPON 06,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G007,GALPON 07,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G008,GALPON 08,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G009,GALPON 09,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G010,GALPON 10,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G011,GALPON 11,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G012,GALPON 12,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G013,GALPON 13,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6112,G014,GALPON 14,2,CAR. BANOS BOZA KM. 10.4 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6113,1100,Alm. General,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,1101,Almacén Alimento,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G001,GALPON 01,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G002,GALPON 02,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G003,GALPON 03,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G004,GALPON 04,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G005,GALPON 05,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G006,GALPON 06,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G007,GALPON 07,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G008,GALPON 08,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G009,GALPON 09,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G010,GALPON 10,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G011,GALPON 11,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G012,GALPON 12,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G013,GALPON 13,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6113,G014,GALPON 14,2,CAR. BANOS BOZA KM. 10.9 PAMPA CANARIO,HUARAL,AUCALLAMA
6114,1100,Alm. General,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,1101,Almacén Alimento,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G001,GALPON 01,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G002,GALPON 02,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G003,GALPON 03,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G004,GALPON 04,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G005,GALPON 05,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G006,GALPON 06,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G007,GALPON 07,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G008,GALPON 08,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G009,GALPON 09,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G010,GALPON 10,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G011,GALPON 11,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G012,GALPON 12,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G013,GALPON 13,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6114,G014,GALPON 14,2,CAR. BANOS BOZA KM. 11.5 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,1100,Alm. General,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,1101,Almacén Alimento,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G001,GALPON 01,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G002,GALPON 02,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G003,GALPON 03,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G004,GALPON 04,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G005,GALPON 05,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G006,GALPON 06,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G007,GALPON 07,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G008,GALPON 08,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G009,GALPON 09,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G010,GALPON 10,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G011,GALPON 11,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G012,GALPON 12,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G013,GALPON 13,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6115,G014,GALPON 14,2,CAR. BANOS BOZA KM. 12.3 PAMPA CANARIO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,1100,Alm. General,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,1101,Almacén Alimento,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G001,GALPON 01,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G002,GALPON 02,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G003,GALPON 03,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G004,GALPON 04,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G005,GALPON 05,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G006,GALPON 06,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G007,GALPON 07,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G008,GALPON 08,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G009,GALPON 09,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G010,GALPON 10,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G011,GALPON 11,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G012,GALPON 12,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G013,GALPON 13,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6116,G014,GALPON 14,2,CAR. PASANDO HUANDO KM. 15 ZONA PALPA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,1100,Alm. General,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,1101,Almacén Alimento,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G001,GALPON 01,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G002,GALPON 02,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G003,GALPON 03,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G004,GALPON 04,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G005,GALPON 05,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G006,GALPON 06,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G007,GALPON 07,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G008,GALPON 08,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G009,GALPON 09,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G010,GALPON 10,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G011,GALPON 11,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G012,GALPON 12,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G013,GALPON 13,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6117,G014,GALPON 14,2,CAR. PALPA KM. 16 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,1100,Alm. General,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,1101,Almacén Alimento,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G001,GALPON 01,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G002,GALPON 02,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G003,GALPON 03,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G004,GALPON 04,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G005,GALPON 05,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G006,GALPON 06,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G007,GALPON 07,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G008,GALPON 08,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G009,GALPON 09,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G010,GALPON 10,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G011,GALPON 11,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G012,GALPON 12,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G013,GALPON 13,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6118,G014,GALPON 14,2,CAR. PALPA KM. 15.6 QUEBRADA PISQUILLO (CORPORACION GANADERA),HUARAL,AUCALLAMA
6119,1100,Alm. General,2,CAR. CAQUI AL ESTE KM. 9.2 PAMPA HERMOZA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6119,1101,Almacén Alimento,2,CAR. CAQUI AL ESTE KM. 9.2 PAMPA HERMOZA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6119,G001,GALPON 01,2,CAR. CAQUI AL ESTE KM. 9.2 PAMPA HERMOZA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6119,G002,GALPON 02,2,CAR. CAQUI AL ESTE KM. 9.2 PAMPA HERMOZA (CORPORACION GANADERA),HUARAL,AUCALLAMA
6119,G003,GALPON 03,2,CAR. CAQUI AL ESTE KM. 9.2 PAMPA HERMOZA (CORPORACION GANADERA),HUARAL,AUCALLAMA
